Y,X,id,
49.002394343,-122.569130094731,"3"
49.002394343,-121.895393631641,"4"
49.002394343,-121.221657168552,"5"
49.002394343,-119.874184242372,"7"
49.002394343,-119.200447779283,"8"
49.002394343,-118.526711316193,"9"
49.002394343,-117.852974853104,"10"
49.002394343,-117.179238390014,"11"
48.5584420148439,-122.569130094731,"15"
48.5584420148439,-121.895393631641,"16"
48.5584420148439,-121.221657168552,"17"
48.5584420148439,-120.547920705462,"18"
48.5584420148439,-119.874184242372,"19"
48.5584420148439,-119.200447779283,"20"
48.5584420148439,-118.526711316193,"21"
48.5584420148439,-117.852974853104,"22"
48.5584420148439,-117.179238390014,"23"
48.1105590732244,-124.590339484,"24"
48.1105590732244,-123.91660302091,"25"
48.1105590732244,-123.242866557821,"26"
48.1105590732244,-122.569130094731,"27"
48.1105590732244,-121.895393631641,"28"
48.1105590732244,-121.221657168552,"29"
48.1105590732244,-120.547920705462,"30"
48.1105590732244,-119.874184242372,"31"
48.1105590732244,-119.200447779283,"32"
48.1105590732244,-118.526711316193,"33"
48.1105590732244,-117.852974853104,"34"
48.1105590732244,-117.179238390014,"35"
47.6587383283515,-124.590339484,"36"
47.6587383283515,-123.91660302091,"37"
47.6587383283515,-123.242866557821,"38"
47.6587383283515,-122.569130094731,"39"
47.6587383283515,-121.895393631641,"40"
47.6587383283515,-121.221657168552,"41"
47.6587383283515,-120.547920705462,"42"
47.6587383283515,-119.874184242372,"43"
47.6587383283515,-119.200447779283,"44"
47.6587383283515,-118.526711316193,"45"
47.6587383283515,-117.852974853104,"46"
47.6587383283515,-117.179238390014,"47"
47.2029735024421,-123.91660302091,"49"
47.2029735024421,-123.242866557821,"50"
47.2029735024421,-122.569130094731,"51"
47.2029735024421,-121.895393631641,"52"
47.2029735024421,-121.221657168552,"53"
47.2029735024421,-120.547920705462,"54"
47.2029735024421,-119.874184242372,"55"
47.2029735024421,-119.200447779283,"56"
47.2029735024421,-118.526711316193,"57"
47.2029735024421,-117.852974853104,"58"
47.2029735024421,-117.179238390014,"59"
46.7432592568427,-123.91660302091,"61"
46.7432592568427,-123.242866557821,"62"
46.7432592568427,-122.569130094731,"63"
46.7432592568427,-121.895393631641,"64"
46.7432592568427,-121.221657168552,"65"
46.7432592568427,-120.547920705462,"66"
46.7432592568427,-119.874184242372,"67"
46.7432592568427,-119.200447779283,"68"
46.7432592568427,-118.526711316193,"69"
46.7432592568427,-117.852974853104,"70"
46.7432592568427,-117.179238390014,"71"
46.2795912192663,-123.91660302091,"73"
46.2795912192663,-123.242866557821,"74"
46.2795912192663,-122.569130094731,"75"
46.2795912192663,-121.895393631641,"76"
46.2795912192663,-121.221657168552,"77"
46.2795912192663,-120.547920705462,"78"
46.2795912192663,-119.874184242372,"79"
46.2795912192663,-119.200447779283,"80"
46.2795912192663,-118.526711316193,"81"
46.2795912192663,-117.852974853104,"82"
46.2795912192663,-117.179238390014,"83"
45.8119660111142,-123.242866557821,"86"
45.8119660111142,-122.569130094731,"87"
45.8119660111142,-121.895393631641,"88"
45.8119660111142,-121.221657168552,"89"
45.8119660111142,-120.547920705462,"90"
45.8119660111142,-119.874184242372,"91"
45.8119660111142,-119.200447779283,"92"
45.8119660111142,-118.526711316193,"93"
